Source_Offset,Target_Offset,Source_Type,Target_Type
$52a800,$002daf,graphics_or_audio,compressed_or_random
$52ac00,$002d2c,graphics_or_audio,compressed_or_random
$52ac00,$152d2c,graphics_or_audio,text_or_code
$52ac00,$002c55,graphics_or_audio,compressed_or_random
$52ac00,$002c4e,graphics_or_audio,compressed_or_random
$52ac00,$002f4e,graphics_or_audio,compressed_or_random
$52ac00,$002daf,graphics_or_audio,compressed_or_random
$52ac00,$0badaf,graphics_or_audio,graphics_or_audio
$52ac00,$0056ac,graphics_or_audio,graphics_or_audio
$52ac00,$0bd6ac,graphics_or_audio,graphics_or_audio
$52ac00,$002d29,graphics_or_audio,compressed_or_random
$52b000,$002d2e,graphics_or_audio,compressed_or_random
$52b000,$142d2e,graphics_or_audio,graphics_or_audio
$52b000,$002f55,graphics_or_audio,compressed_or_random
$52b000,$002cad,graphics_or_audio,compressed_or_random
$52b000,$002f4e,graphics_or_audio,compressed_or_random
$52b000,$002d2f,graphics_or_audio,compressed_or_random
$52b000,$13ad2f,graphics_or_audio,graphics_or_audio
$52b000,$002daf,graphics_or_audio,compressed_or_random
$52b000,$002d2d,graphics_or_audio,compressed_or_random
$52b000,$002d4e,graphics_or_audio,compressed_or_random
$52b400,$002d1f,graphics_or_audio,compressed_or_random
$52b400,$172d1f,graphics_or_audio,compressed_or_random
$52b400,$002daf,graphics_or_audio,compressed_or_random
$52b400,$0056ac,graphics_or_audio,graphics_or_audio
$52b400,$0a56ac,graphics_or_audio,graphics_or_audio
$52b400,$002c4e,graphics_or_audio,compressed_or_random
$52b400,$002daf,graphics_or_audio,compressed_or_random
$52b400,$0056ac,graphics_or_audio,graphics_or_audio
$52b400,$04d6ac,graphics_or_audio,graphics_or_audio
$52b400,$002daf,graphics_or_audio,compressed_or_random
$52b800,$002c55,graphics_or_audio,compressed_or_random
$52b800,$003b3f,graphics_or_audio,graphics_or_audio
$52b800,$1fbb3f,graphics_or_audio,graphics_or_audio
$52b800,$002d1f,graphics_or_audio,compressed_or_random
$52b800,$002c55,graphics_or_audio,compressed_or_random
$52b800,$002daf,graphics_or_audio,compressed_or_random
$52b800,$0056ac,graphics_or_audio,graphics_or_audio
$52b800,$0a56ac,graphics_or_audio,graphics_or_audio
$52b800,$002daf,graphics_or_audio,compressed_or_random
$52b800,$0056ac,graphics_or_audio,graphics_or_audio
$52bc00,$002daf,graphics_or_audio,compressed_or_random
$52bc00,$004dac,graphics_or_audio,compressed_or_random
$52bc00,$004dac,graphics_or_audio,compressed_or_random
$52bc00,$002daf,graphics_or_audio,compressed_or_random
$52bc00,$004dac,graphics_or_audio,compressed_or_random
$52bc00,$002d09,graphics_or_audio,compressed_or_random
$52bc00,$162d09,graphics_or_audio,graphics_or_audio
$52bc00,$002c55,graphics_or_audio,compressed_or_random
$52bc00,$0056cd,graphics_or_audio,graphics_or_audio
$52bc00,$05d6cd,graphics_or_audio,structured_data
$52c000,$002daf,graphics_or_audio,compressed_or_random
$52c000,$0056ac,graphics_or_audio,graphics_or_audio
$52c000,$0bd6ac,graphics_or_audio,graphics_or_audio
$52c000,$002c55,graphics_or_audio,compressed_or_random
$52c000,$0032d6,graphics_or_audio,compressed_or_random
$52c000,$2632d6,graphics_or_audio,graphics_or_audio
$52c000,$003b3f,graphics_or_audio,graphics_or_audio
$52c000,$1fbb3f,graphics_or_audio,graphics_or_audio
$52c000,$002d4e,graphics_or_audio,compressed_or_random
$52c000,$04ad4e,graphics_or_audio,graphics_or_audio
$52c400,$002d1f,graphics_or_audio,compressed_or_random
$52c400,$14ad1f,graphics_or_audio,compressed_or_random
$52c400,$002c55,graphics_or_audio,compressed_or_random
$52c400,$0056cd,graphics_or_audio,graphics_or_audio
$52c400,$002d4e,graphics_or_audio,compressed_or_random
$52c400,$0bad4e,graphics_or_audio,graphics_or_audio
$52c400,$002d2c,graphics_or_audio,compressed_or_random
$52c400,$122d2c,graphics_or_audio,graphics_or_audio
$52c400,$004dac,graphics_or_audio,compressed_or_random
$52c400,$0051d6,graphics_or_audio,compressed_or_random
$52c800,$004dac,graphics_or_audio,compressed_or_random
$52c800,$002f55,graphics_or_audio,compressed_or_random
$52c800,$004dad,graphics_or_audio,compressed_or_random
$52c800,$05cdad,graphics_or_audio,text_or_code
$52c800,$004dac,graphics_or_audio,compressed_or_random
$52c800,$002d4c,graphics_or_audio,compressed_or_random
$52c800,$004dac,graphics_or_audio,compressed_or_random
$52c800,$002c41,graphics_or_audio,compressed_or_random
$52c800,$0056cd,graphics_or_audio,graphics_or_audio
$52c800,$05d6cd,graphics_or_audio,structured_data
$52cc00,$002d1e,graphics_or_audio,compressed_or_random
$52cc00,$04ad1e,graphics_or_audio,graphics_or_audio
$52cc00,$0049ad,graphics_or_audio,compressed_or_random
$52cc00,$20c9ad,graphics_or_audio,graphics_or_audio
$52cc00,$002c41,graphics_or_audio,compressed_or_random
$52cc00,$0056cd,graphics_or_audio,graphics_or_audio
$52cc00,$05d6cd,graphics_or_audio,structured_data
$52cc00,$002c41,graphics_or_audio,compressed_or_random
$52cc00,$0056cd,graphics_or_audio,graphics_or_audio
$52cc00,$05d6cd,graphics_or_audio,structured_data
$52d000,$002daf,graphics_or_audio,compressed_or_random
$52d000,$0056ac,graphics_or_audio,graphics_or_audio
$52d000,$0bd6ac,graphics_or_audio,graphics_or_audio
$52d000,$002daf,graphics_or_audio,compressed_or_random
$52d000,$004dac,graphics_or_audio,compressed_or_random
$52d000,$002d1f,graphics_or_audio,compressed_or_random
$52d000,$0dad1f,graphics_or_audio,graphics_or_audio
$52d000,$002daf,graphics_or_audio,compressed_or_random
$52d000,$004dac,graphics_or_audio,compressed_or_random
$52d000,$004b3f,graphics_or_audio,compressed_or_random
$52d400,$002daf,graphics_or_audio,compressed_or_random
$52d400,$0056ac,graphics_or_audio,graphics_or_audio
$52d400,$04d6ac,graphics_or_audio,graphics_or_audio
$52d400,$002dc0,graphics_or_audio,compressed_or_random
$52d400,$112dc0,graphics_or_audio,graphics_or_audio
$52d400,$002f4e,graphics_or_audio,compressed_or_random
$52d400,$002cad,graphics_or_audio,compressed_or_random
$52d400,$002c55,graphics_or_audio,compressed_or_random
$52d400,$002daf,graphics_or_audio,compressed_or_random
$52d400,$0056ac,graphics_or_audio,graphics_or_audio
$52d800,$002cad,graphics_or_audio,compressed_or_random
$52d800,$002daf,graphics_or_audio,compressed_or_random
$52d800,$0056ac,graphics_or_audio,graphics_or_audio
$52d800,$0bd6ac,graphics_or_audio,graphics_or_audio
$52d800,$002f55,graphics_or_audio,compressed_or_random
$52d800,$002cad,graphics_or_audio,compressed_or_random
$52d800,$0040d6,graphics_or_audio,compressed_or_random
$52d800,$1fc0d6,graphics_or_audio,graphics_or_audio
$52d800,$0056ac,graphics_or_audio,graphics_or_audio
$52d800,$0a56ac,graphics_or_audio,graphics_or_audio
$52dc00,$002f55,graphics_or_audio,compressed_or_random
$52dc00,$002cad,graphics_or_audio,compressed_or_random
$52dc00,$002c55,graphics_or_audio,compressed_or_random
$52dc00,$002c41,graphics_or_audio,compressed_or_random
$52dc00,$002daf,graphics_or_audio,compressed_or_random
$52dc00,$0056ac,graphics_or_audio,graphics_or_audio
$52dc00,$0a56ac,graphics_or_audio,graphics_or_audio
$52dc00,$003b3f,graphics_or_audio,graphics_or_audio
$52dc00,$1fbb3f,graphics_or_audio,graphics_or_audio
$52dc00,$002d1f,graphics_or_audio,compressed_or_random
$52e000,$002daf,graphics_or_audio,compressed_or_random
$52e000,$0056ac,graphics_or_audio,graphics_or_audio
$52e000,$0bd6ac,graphics_or_audio,graphics_or_audio
$52e000,$002f55,graphics_or_audio,compressed_or_random
$52e000,$002cad,graphics_or_audio,compressed_or_random
$52e000,$002d28,graphics_or_audio,compressed_or_random
$52e000,$172d28,graphics_or_audio,compressed_or_random
$52e000,$002d2d,graphics_or_audio,compressed_or_random
$52e000,$122d2d,graphics_or_audio,graphics_or_audio
$52e000,$002daf,graphics_or_audio,compressed_or_random
$52e400,$002c55,graphics_or_audio,compressed_or_random
$52e400,$002daf,graphics_or_audio,compressed_or_random
$52e400,$0056ac,graphics_or_audio,graphics_or_audio
$52e400,$0156ac,graphics_or_audio,compressed_or_random
$52e400,$002f41,graphics_or_audio,compressed_or_random
$52e400,$002cad,graphics_or_audio,compressed_or_random
$52e400,$002daf,graphics_or_audio,compressed_or_random
$52e400,$04adaf,graphics_or_audio,graphics_or_audio
$52e400,$00403f,graphics_or_audio,compressed_or_random
$52e400,$20c03f,graphics_or_audio,graphics_or_audio
$52e800,$002f41,graphics_or_audio,compressed_or_random
$52e800,$002cad,graphics_or_audio,compressed_or_random
$52e800,$002f55,graphics_or_audio,compressed_or_random
$52e800,$002cad,graphics_or_audio,compressed_or_random
$52e800,$00403f,graphics_or_audio,compressed_or_random
$52e800,$1fc03f,graphics_or_audio,graphics_or_audio
$52e800,$002f4e,graphics_or_audio,compressed_or_random
$52e800,$002cad,graphics_or_audio,compressed_or_random
$52e800,$00403f,graphics_or_audio,compressed_or_random
$52e800,$23c03f,graphics_or_audio,graphics_or_audio
$52ec00,$0056ac,graphics_or_audio,graphics_or_audio
$52ec00,$0bd6ac,graphics_or_audio,graphics_or_audio
$52ec00,$002d21,graphics_or_audio,compressed_or_random
$52ec00,$0056ac,graphics_or_audio,graphics_or_audio
$52ec00,$04d6ac,graphics_or_audio,graphics_or_audio
$52ec00,$002f4e,graphics_or_audio,compressed_or_random
$52ec00,$002cad,graphics_or_audio,compressed_or_random
$52ec00,$002daf,graphics_or_audio,compressed_or_random
$52ec00,$0056ac,graphics_or_audio,graphics_or_audio
$52ec00,$002d55,graphics_or_audio,compressed_or_random
$52f000,$002d2d,graphics_or_audio,compressed_or_random
$52f000,$0ead2d,graphics_or_audio,graphics_or_audio
$52f000,$0056ac,graphics_or_audio,graphics_or_audio
$52f000,$0a56ac,graphics_or_audio,graphics_or_audio
$52f000,$0056ac,graphics_or_audio,graphics_or_audio
$52f000,$004e3f,graphics_or_audio,compressed_or_random
$52f000,$2ace3f,graphics_or_audio,compressed_or_random
$52f000,$002e55,graphics_or_audio,compressed_or_random
$52f000,$0056cd,graphics_or_audio,graphics_or_audio
$52f000,$0032ad,graphics_or_audio,compressed_or_random
$52f400,$002daf,graphics_or_audio,compressed_or_random
$52f400,$0cadaf,graphics_or_audio,graphics_or_audio
$52f400,$002daf,graphics_or_audio,compressed_or_random
$52f400,$04adaf,graphics_or_audio,graphics_or_audio
$52f400,$002daf,graphics_or_audio,compressed_or_random
$52f400,$012daf,graphics_or_audio,compressed_or_random
$52f400,$002d1f,graphics_or_audio,compressed_or_random
$52f400,$142d1f,graphics_or_audio,graphics_or_audio
$52f400,$002f4e,graphics_or_audio,compressed_or_random
$52f400,$002cad,graphics_or_audio,compressed_or_random
$52f800,$002f4e,graphics_or_audio,compressed_or_random
$52f800,$002cad,graphics_or_audio,compressed_or_random
$52f800,$0056ac,graphics_or_audio,graphics_or_audio
$52f800,$09d6ac,graphics_or_audio,graphics_or_audio
$52f800,$00323f,graphics_or_audio,compressed_or_random
$52f800,$27323f,graphics_or_audio,compressed_or_random
$52f800,$002f4e,graphics_or_audio,compressed_or_random
$52f800,$002cad,graphics_or_audio,compressed_or_random
$52f800,$002daf,graphics_or_audio,compressed_or_random
$52f800,$0056ac,graphics_or_audio,graphics_or_audio
$52fc00,$002d2f,graphics_or_audio,compressed_or_random
$52fc00,$16ad2f,graphics_or_audio,structured_data
$52fc00,$004e4e,graphics_or_audio,compressed_or_random
$52fc00,$002d2e,graphics_or_audio,compressed_or_random
$52fc00,$0dad2e,graphics_or_audio,graphics_or_audio
$52fc00,$002d28,graphics_or_audio,compressed_or_random
$52fc00,$0dad28,graphics_or_audio,graphics_or_audio
$52fc00,$002c4e,graphics_or_audio,compressed_or_random
$52fc00,$0bac4e,graphics_or_audio,graphics_or_audio
$52fc00,$002c4e,graphics_or_audio,compressed_or_random
$530000,$002d2d,graphics_or_audio,compressed_or_random
$530000,$0ead2d,graphics_or_audio,graphics_or_audio
$530000,$002c55,graphics_or_audio,compressed_or_random
$530000,$022c55,graphics_or_audio,graphics_or_audio
$530000,$002c55,graphics_or_audio,compressed_or_random
$530000,$022c55,graphics_or_audio,graphics_or_audio
$530000,$002c55,graphics_or_audio,compressed_or_random
$530000,$04ac55,graphics_or_audio,graphics_or_audio
$530000,$002d2d,graphics_or_audio,compressed_or_random
$530000,$162d2d,graphics_or_audio,graphics_or_audio
$530400,$002d2e,graphics_or_audio,compressed_or_random
$530400,$0dad2e,graphics_or_audio,graphics_or_audio
$530400,$002d2c,graphics_or_audio,compressed_or_random
$530400,$16ad2c,graphics_or_audio,structured_data
$530400,$002d2e,graphics_or_audio,compressed_or_random
$530400,$19ad2e,graphics_or_audio,graphics_or_audio
$530400,$002d4c,graphics_or_audio,compressed_or_random
$530400,$162d4c,graphics_or_audio,graphics_or_audio
$530400,$002d1f,graphics_or_audio,compressed_or_random
$530400,$0dad1f,graphics_or_audio,graphics_or_audio
$530800,$002c55,graphics_or_audio,compressed_or_random
$530800,$072c55,graphics_or_audio,compressed_or_random
$530800,$002c4e,graphics_or_audio,compressed_or_random
$530800,$072c4e,graphics_or_audio,compressed_or_random
$530800,$002daf,graphics_or_audio,compressed_or_random
$530800,$012daf,graphics_or_audio,compressed_or_random
$530800,$002daf,graphics_or_audio,compressed_or_random
$530800,$022daf,graphics_or_audio,graphics_or_audio
$530800,$002c4e,graphics_or_audio,compressed_or_random
$530800,$04ac4e,graphics_or_audio,graphics_or_audio
$530c00,$002c55,graphics_or_audio,compressed_or_random
$530c00,$04ac55,graphics_or_audio,graphics_or_audio
$530c00,$002c4e,graphics_or_audio,compressed_or_random
$530c00,$0bac4e,graphics_or_audio,graphics_or_audio
$530c00,$002daf,graphics_or_audio,compressed_or_random
$530c00,$04adaf,graphics_or_audio,graphics_or_audio
$530c00,$002f4e,graphics_or_audio,compressed_or_random
$530c00,$002d1e,graphics_or_audio,compressed_or_random
$530c00,$19ad1e,graphics_or_audio,graphics_or_audio
$530c00,$002daf,graphics_or_audio,compressed_or_random
$531000,$002c55,graphics_or_audio,compressed_or_random
$531000,$0bac55,graphics_or_audio,graphics_or_audio
$531000,$002c4e,graphics_or_audio,compressed_or_random
$531000,$07ac4e,graphics_or_audio,graphics_or_audio
$531000,$002f55,graphics_or_audio,compressed_or_random
$531000,$002f41,graphics_or_audio,compressed_or_random
$531000,$002d41,graphics_or_audio,compressed_or_random
$531000,$04ad41,graphics_or_audio,graphics_or_audio
$531000,$002f4e,graphics_or_audio,compressed_or_random
$531000,$002f3f,graphics_or_audio,compressed_or_random
$531400,$002d55,graphics_or_audio,compressed_or_random
$531400,$04ad55,graphics_or_audio,graphics_or_audio
$531400,$002f4e,graphics_or_audio,compressed_or_random
$531400,$002f4e,graphics_or_audio,compressed_or_random
$531400,$004dac,graphics_or_audio,compressed_or_random
$531400,$004dac,graphics_or_audio,compressed_or_random
$531400,$07cdac,graphics_or_audio,repetitive_data
$531400,$002c55,graphics_or_audio,compressed_or_random
$531400,$002d1f,graphics_or_audio,compressed_or_random
$531400,$102d1f,graphics_or_audio,graphics_or_audio
$531800,$002c4e,graphics_or_audio,compressed_or_random
$531800,$03ac4e,graphics_or_audio,compressed_or_random
$531800,$002c4e,graphics_or_audio,compressed_or_random
$531800,$042c4e,graphics_or_audio,compressed_or_random
$531800,$002daf,graphics_or_audio,compressed_or_random
$531800,$0051ac,graphics_or_audio,compressed_or_random
$531800,$09d1ac,graphics_or_audio,graphics_or_audio
$531800,$002d41,graphics_or_audio,compressed_or_random
$531800,$082d41,graphics_or_audio,graphics_or_audio
$531800,$002d41,graphics_or_audio,compressed_or_random
$531c00,$002f4e,graphics_or_audio,compressed_or_random
$531c00,$004dad,graphics_or_audio,compressed_or_random
$531c00,$07cdad,graphics_or_audio,repetitive_data
$531c00,$002daf,graphics_or_audio,compressed_or_random
$531c00,$004dac,graphics_or_audio,compressed_or_random
$531c00,$084dac,graphics_or_audio,compressed_or_random
$531c00,$004dac,graphics_or_audio,compressed_or_random
$531c00,$084dac,graphics_or_audio,compressed_or_random
$531c00,$002d2d,graphics_or_audio,compressed_or_random
$531c00,$112d2d,graphics_or_audio,graphics_or_audio
$532000,$002d1f,graphics_or_audio,compressed_or_random
$532000,$10ad1f,graphics_or_audio,graphics_or_audio
$532000,$002daf,graphics_or_audio,compressed_or_random
$532000,$0cadaf,graphics_or_audio,graphics_or_audio
$532000,$002c41,graphics_or_audio,compressed_or_random
$532000,$03ac41,graphics_or_audio,compressed_or_random
$532000,$002c4a,graphics_or_audio,compressed_or_random
$532000,$07ac4a,graphics_or_audio,graphics_or_audio
$532000,$002d41,graphics_or_audio,compressed_or_random
$532000,$082d41,graphics_or_audio,graphics_or_audio
$532400,$002daf,graphics_or_audio,compressed_or_random
$532400,$002f3f,graphics_or_audio,compressed_or_random
$532400,$002cad,graphics_or_audio,compressed_or_random
$532400,$002daf,graphics_or_audio,compressed_or_random
$532400,$0053ac,graphics_or_audio,compressed_or_random
$532400,$0753ac,graphics_or_audio,graphics_or_audio
$532400,$002f4e,graphics_or_audio,compressed_or_random
$532400,$0053ad,graphics_or_audio,compressed_or_random
$532400,$0ad3ad,graphics_or_audio,graphics_or_audio
$532400,$002f4e,graphics_or_audio,compressed_or_random
$532800,$002f41,graphics_or_audio,compressed_or_random
$532800,$004dad,graphics_or_audio,compressed_or_random
$532800,$002f4e,graphics_or_audio,compressed_or_random
$532800,$004dad,graphics_or_audio,compressed_or_random
$532800,$002c41,graphics_or_audio,compressed_or_random
$532800,$002daf,graphics_or_audio,compressed_or_random
$532800,$002daf,graphics_or_audio,compressed_or_random
$532800,$002daf,graphics_or_audio,compressed_or_random
$532800,$004dac,graphics_or_audio,compressed_or_random
$532800,$08cdac,graphics_or_audio,compressed_or_random
$532c00,$002c41,graphics_or_audio,compressed_or_random
$532c00,$002f55,graphics_or_audio,compressed_or_random
$532c00,$002cad,graphics_or_audio,compressed_or_random
$532c00,$004dac,graphics_or_audio,compressed_or_random
$532c00,$01cdac,graphics_or_audio,compressed_or_random
$532c00,$002c4e,graphics_or_audio,compressed_or_random
$532c00,$002f4e,graphics_or_audio,compressed_or_random
$532c00,$004dad,graphics_or_audio,compressed_or_random
$532c00,$01cdad,graphics_or_audio,compressed_or_random
$532c00,$002daf,graphics_or_audio,compressed_or_random
$533000,$002daf,graphics_or_audio,compressed_or_random
$533000,$002d1f,graphics_or_audio,compressed_or_random
$533000,$0dad1f,graphics_or_audio,graphics_or_audio
$533000,$002daf,graphics_or_audio,compressed_or_random
$533000,$004dac,graphics_or_audio,compressed_or_random
$533000,$01cdac,graphics_or_audio,compressed_or_random
$533000,$002c4e,graphics_or_audio,compressed_or_random
$533000,$002d29,graphics_or_audio,compressed_or_random
$533000,$112d29,graphics_or_audio,graphics_or_audio
$533000,$002daf,graphics_or_audio,compressed_or_random
$533400,$002d4c,graphics_or_audio,compressed_or_random
$533400,$19ad4c,graphics_or_audio,graphics_or_audio
$533400,$002d1e,graphics_or_audio,compressed_or_random
$533400,$0f2d1e,graphics_or_audio,graphics_or_audio
$533400,$002c4e,graphics_or_audio,compressed_or_random
$533400,$0cac4e,graphics_or_audio,graphics_or_audio
$533400,$002d2e,graphics_or_audio,compressed_or_random
$533400,$18ad2e,graphics_or_audio,graphics_or_audio
$533400,$002c4e,graphics_or_audio,compressed_or_random
$533400,$002d1f,graphics_or_audio,compressed_or_random
$533800,$002d33,graphics_or_audio,compressed_or_random
$533800,$15ad33,graphics_or_audio,text_or_code
$533800,$002d33,graphics_or_audio,compressed_or_random
$533800,$0ead33,graphics_or_audio,graphics_or_audio
$533800,$0049ac,graphics_or_audio,compressed_or_random
$533800,$2649ac,graphics_or_audio,graphics_or_audio
$533800,$002d1f,graphics_or_audio,compressed_or_random
$533800,$11ad1f,graphics_or_audio,compressed_or_random
$533800,$002c4e,graphics_or_audio,compressed_or_random
$533800,$0cac4e,graphics_or_audio,graphics_or_audio
$533c00,$002d2c,graphics_or_audio,compressed_or_random
$533c00,$0dad2c,graphics_or_audio,graphics_or_audio
$533c00,$002c4e,graphics_or_audio,compressed_or_random
$533c00,$002c55,graphics_or_audio,compressed_or_random
$533c00,$0cac55,graphics_or_audio,graphics_or_audio
$533c00,$002d4c,graphics_or_audio,compressed_or_random
$533c00,$0dad4c,graphics_or_audio,graphics_or_audio
$533c00,$002d2d,graphics_or_audio,compressed_or_random
$533c00,$172d2d,graphics_or_audio,compressed_or_random
$533c00,$002d2e,graphics_or_audio,compressed_or_random
$534000,$002d2e,graphics_or_audio,compressed_or_random
$534000,$0fad2e,graphics_or_audio,graphics_or_audio
$534000,$002d29,graphics_or_audio,compressed_or_random
$534000,$16ad29,graphics_or_audio,structured_data
$534000,$002c4e,graphics_or_audio,compressed_or_random
$534000,$0a2c4e,graphics_or_audio,graphics_or_audio
$534000,$002d29,graphics_or_audio,compressed_or_random
$534000,$102d29,graphics_or_audio,graphics_or_audio
$534000,$002c4e,graphics_or_audio,compressed_or_random
$534000,$0a2c4e,graphics_or_audio,graphics_or_audio
$534400,$002c4e,graphics_or_audio,compressed_or_random
$534400,$0cac4e,graphics_or_audio,graphics_or_audio
$534400,$002d2f,graphics_or_audio,compressed_or_random
$534400,$0ead2f,graphics_or_audio,graphics_or_audio
$534400,$002d4e,graphics_or_audio,compressed_or_random
$534400,$042d4e,graphics_or_audio,compressed_or_random
$534400,$002d29,graphics_or_audio,compressed_or_random
$534400,$19ad29,graphics_or_audio,graphics_or_audio
$534400,$002d26,graphics_or_audio,compressed_or_random
$534400,$0dad26,graphics_or_audio,graphics_or_audio
$534800,$002c4e,graphics_or_audio,compressed_or_random
$534800,$002c4e,graphics_or_audio,compressed_or_random
$534800,$0cac4e,graphics_or_audio,graphics_or_audio
$534800,$002d25,graphics_or_audio,compressed_or_random
$534800,$172d25,graphics_or_audio,compressed_or_random
$534800,$002c4e,graphics_or_audio,compressed_or_random
$534800,$00ac4e,graphics_or_audio,graphics_or_audio
$534800,$002d33,graphics_or_audio,compressed_or_random
$534800,$16ad33,graphics_or_audio,structured_data
$534800,$002d2e,graphics_or_audio,compressed_or_random
$534c00,$002c4e,graphics_or_audio,compressed_or_random
$534c00,$04ac4e,graphics_or_audio,graphics_or_audio
$534c00,$002d20,graphics_or_audio,compressed_or_random
$534c00,$162d20,graphics_or_audio,graphics_or_audio
$534c00,$002c4e,graphics_or_audio,compressed_or_random
$534c00,$012c4e,graphics_or_audio,compressed_or_random
$534c00,$002d25,graphics_or_audio,compressed_or_random
$534c00,$0dad25,graphics_or_audio,graphics_or_audio
$534c00,$002d20,graphics_or_audio,compressed_or_random
$534c00,$16ad20,graphics_or_audio,structured_data
$535000,$002d4c,graphics_or_audio,compressed_or_random
$535000,$0e2d4c,graphics_or_audio,graphics_or_audio
$535000,$002d21,graphics_or_audio,compressed_or_random
$535000,$0e2d21,graphics_or_audio,graphics_or_audio
$535000,$002d2f,graphics_or_audio,compressed_or_random
$535000,$18ad2f,graphics_or_audio,graphics_or_audio
$535000,$002d22,graphics_or_audio,compressed_or_random
$535000,$0fad22,graphics_or_audio,graphics_or_audio
$535000,$002d42,graphics_or_audio,compressed_or_random
$535000,$0cad42,graphics_or_audio,graphics_or_audio
$535400,$002c4e,graphics_or_audio,compressed_or_random
$535400,$002d1e,graphics_or_audio,compressed_or_random
$535400,$152d1e,graphics_or_audio,text_or_code
$535400,$002c4e,graphics_or_audio,compressed_or_random
$535400,$07ac4e,graphics_or_audio,graphics_or_audio
$535400,$002d1e,graphics_or_audio,compressed_or_random
$535400,$11ad1e,graphics_or_audio,compressed_or_random
$535400,$002d20,graphics_or_audio,compressed_or_random
$535400,$19ad20,graphics_or_audio,graphics_or_audio
$535400,$002c4e,graphics_or_audio,compressed_or_random
$535800,$002d2e,graphics_or_audio,compressed_or_random
$535800,$16ad2e,graphics_or_audio,structured_data
$535800,$002c4e,graphics_or_audio,compressed_or_random
$535800,$07ac4e,graphics_or_audio,graphics_or_audio
$535800,$002d2f,graphics_or_audio,compressed_or_random
$535800,$0f2d2f,graphics_or_audio,graphics_or_audio
$535800,$002d29,graphics_or_audio,compressed_or_random
$535800,$112d29,graphics_or_audio,graphics_or_audio
$535800,$0049ac,graphics_or_audio,compressed_or_random
$535800,$2649ac,graphics_or_audio,graphics_or_audio
$535c00,$002d2f,graphics_or_audio,compressed_or_random
$535c00,$0dad2f,graphics_or_audio,graphics_or_audio
$535c00,$002c4e,graphics_or_audio,compressed_or_random
$535c00,$0cac4e,graphics_or_audio,graphics_or_audio
$535c00,$002c4e,graphics_or_audio,compressed_or_random
$535c00,$04ac4e,graphics_or_audio,graphics_or_audio
$535c00,$002c4e,graphics_or_audio,compressed_or_random
$535c00,$002d28,graphics_or_audio,compressed_or_random
$535c00,$19ad28,graphics_or_audio,graphics_or_audio
$535c00,$002d2c,graphics_or_audio,compressed_or_random
$536000,$002c4e,graphics_or_audio,compressed_or_random
$536000,$0cac4e,graphics_or_audio,graphics_or_audio
$536000,$002d4c,graphics_or_audio,compressed_or_random
$536000,$172d4c,graphics_or_audio,compressed_or_random
$536000,$002c4e,graphics_or_audio,compressed_or_random
$536000,$02ac4e,graphics_or_audio,compressed_or_random
$536000,$002d20,graphics_or_audio,compressed_or_random
$536000,$11ad20,graphics_or_audio,compressed_or_random
$536000,$002d33,graphics_or_audio,compressed_or_random
$536000,$16ad33,graphics_or_audio,structured_data
$536400,$002d2e,graphics_or_audio,compressed_or_random
$536400,$18ad2e,graphics_or_audio,graphics_or_audio
$536400,$002c4e,graphics_or_audio,compressed_or_random
$536400,$0bac4e,graphics_or_audio,graphics_or_audio
$536400,$002d2e,graphics_or_audio,compressed_or_random
$536400,$142d2e,graphics_or_audio,graphics_or_audio
$536400,$002c4e,graphics_or_audio,compressed_or_random
$536400,$032c4e,graphics_or_audio,compressed_or_random
$536400,$002d4c,graphics_or_audio,compressed_or_random
$536400,$0e2d4c,graphics_or_audio,graphics_or_audio
$536800,$002d2c,graphics_or_audio,compressed_or_random
$536800,$0e2d2c,graphics_or_audio,graphics_or_audio
$536800,$002d25,graphics_or_audio,compressed_or_random
$536800,$0ead25,graphics_or_audio,graphics_or_audio
$536800,$002c4e,graphics_or_audio,compressed_or_random
$536800,$212c4e,graphics_or_audio,text_or_code
$536800,$002d2f,graphics_or_audio,compressed_or_random
$536800,$0dad2f,graphics_or_audio,graphics_or_audio
$536800,$002c4e,graphics_or_audio,compressed_or_random
$536800,$012c4e,graphics_or_audio,compressed_or_random
$536c00,$002c4e,graphics_or_audio,compressed_or_random
$536c00,$00ac4e,graphics_or_audio,graphics_or_audio
$536c00,$002d2d,graphics_or_audio,compressed_or_random
$536c00,$18ad2d,graphics_or_audio,graphics_or_audio
$536c00,$002c4e,graphics_or_audio,compressed_or_random
$536c00,$0cac4e,graphics_or_audio,graphics_or_audio
$536c00,$002c4e,graphics_or_audio,compressed_or_random
$536c00,$04ac4e,graphics_or_audio,graphics_or_audio
$536c00,$002c4e,graphics_or_audio,compressed_or_random
$536c00,$09ac4e,graphics_or_audio,compressed_or_random
$537000,$002d29,graphics_or_audio,compressed_or_random
$537000,$172d29,graphics_or_audio,compressed_or_random
$537000,$002c4e,graphics_or_audio,compressed_or_random
$537000,$002c4e,graphics_or_audio,compressed_or_random
$537000,$0cac4e,graphics_or_audio,graphics_or_audio
$537000,$002c4e,graphics_or_audio,compressed_or_random
$537000,$0a2c4e,graphics_or_audio,graphics_or_audio
$537000,$002c4e,graphics_or_audio,compressed_or_random
$537000,$0a2c4e,graphics_or_audio,graphics_or_audio
$537000,$002d22,graphics_or_audio,compressed_or_random
$537400,$002c4e,graphics_or_audio,compressed_or_random
